city,x,y,address,technology 
Одеса,"30,7836887","46,5867846","вулиця Давида Ойстраха, 17",GPON
Одеса,"30,7840447","46,5870575","вулиця Давида Ойстраха, 19",GPON
Одеса,"30,788253","46,5862568","вулиця Давида Ойстраха, 2",GPON
Одеса,"30,7853327","46,588868","вулиця Давида Ойстраха, 20",GPON
Одеса,"30,7824216","46,5886343","вулиця Давида Ойстраха, 21",GPON
Одеса,"30,783552","46,5884641","вулиця Давида Ойстраха, 22",GPON
Одеса,"30,7823288","46,5883507","вулиця Давида Ойстраха, 23",GPON
Одеса,"30,7831767","46,5893217","вулиця Давида Ойстраха, 24",GPON
Одеса,"30,7865943","46,5858175","вулиця Давида Ойстраха, 3",GPON
Одеса,"30,7867905","46,5864429","вулиця Давида Ойстраха, 4",GPON
Одеса,"30,7856107","46,585072","вулиця Давида Ойстраха, 5",GPON
Одеса,"30,7875824","46,5868712","вулиця Давида Ойстраха, 6",GPON
Одеса,"30,7862266","46,5860541","вулиця Давида Ойстраха, 7",GPON
Одеса,"30,7881286","46,5881816","вулиця Давида Ойстраха, 8",GPON
Одеса,"30,7416879","46,4843145","вулиця Дерибасівська, 10",GPON
Одеса,"30,7536327","46,4553598","вулиця Довженка, 10",GPON
Одеса,"30,753281","46,455766","вулиця Довженка, 10А",GPON
Одеса,"30,7575424","46,4567629","вулиця Довженка, 2",GPON
Одеса,"30,756481","46,456321","вулиця Довженка, 4",GPON
Одеса,"30,7560603","46,4567356","вулиця Довженка, 4а",GPON
Одеса,"30,7559033","46,4560916","вулиця Довженка, 6",GPON
Одеса,"30,755142","46,4562978","вулиця Довженка, 6а",GPON
Одеса,"30,7548349","46,4556645","вулиця Довженка, 8",GPON
Одеса,"30,7541835","46,4554924","вулиця Довженка, 8А",GPON
Одеса,"30,7111583","46,4478898","вулиця Єфімова, 42",GPON
Одеса,"30,783833","46,5897289","вулиця Жоліо-Кюрі, 20",GPON
Одеса,"30,785328","46,591039","вулиця Жоліо-Кюрі, 24А",GPON
Одеса,"30,7882628","46,5934114","вулиця Жоліо-Кюрі, 26",GPON
Одеса,"30,7775393","46,58266","вулиця Жоліо-Кюрі, 62",GPON
Одеса,"30,7783468","46,5823369","вулиця Жоліо-Кюрі, 64",GPON
Одеса,"30,7810014","46,5870029","вулиця Жоліо-Кюрі, 68",GPON
Одеса,"30,780964","46,5875467","вулиця Жоліо-Кюрі, 70",GPON
Одеса,"30,7819508","46,587587","вулиця Жоліо-Кюрі, 72",GPON
Одеса,"30,7399088","46,4792969","вулиця Жуковського, 19",GPON
Одеса,"30,7135173","46,4008386","вулиця Ільфа та Петрова, 10",GPON
Одеса,"30,711772","46,400452","вулиця Ільфа та Петрова, 10Б",GPON
Одеса,"30,7138378","46,3999477","вулиця Ільфа та Петрова, 12",GPON
Одеса,"30,7141895","46,3989455","вулиця Ільфа та Петрова, 14 ",GPON
Одеса,"30,7154692","46,3998249","вулиця Ільфа та Петрова, 15",GPON
Одеса,"30,7162842","46,3996086","вулиця Ільфа та Петрова, 17",GPON
Одеса,"30,7168953","46,4000065","вулиця Ільфа та Петрова, 19",GPON
Одеса,"30,7163116","46,3959347","вулиця Ільфа та Петрова, 27",GPON
Одеса,"30,7182192","46,3957719","вулиця Ільфа та Петрова, 29",GPON
Одеса,"30,7163343","46,3930537","вулиця Ільфа та Петрова, 35А",GPON
Одеса,"30,716715","46,392925","вулиця Ільфа та Петрова, 35Б",GPON
Одеса,"30,7157822","46,3922151","вулиця Ільфа та Петрова, 37",GPON
Одеса,"30,7154041","46,3906702","вулиця Ільфа та Петрова, 39",GPON
Одеса,"30,7128488","46,4038254","вулиця Ільфа та Петрова, 4",GPON
Одеса,"30,7146793","46,3888252","вулиця Ільфа та Петрова, 41",GPON
Одеса,"30,715428","46,3882583","вулиця Ільфа та Петрова, 43",GPON
Одеса,"30,7156667","46,3890715","вулиця Ільфа та Петрова, 43/1",GPON
Одеса,"30,716461","46,3883585","вулиця Ільфа та Петрова, 43/2",GPON
Одеса,"30,7155111","46,3869951","вулиця Ільфа та Петрова, 47",GPON
Одеса,"30,7146483","46,3879292","вулиця Ільфа та Петрова, 49",GPON
Одеса,"30,7146946","46,3864047","вулиця Ільфа та Петрова, 53",GPON
Одеса,"30,7147646","46,385496","вулиця Ільфа та Петрова, 55",GPON
Одеса,"30,7153698","46,3852132","вулиця Ільфа та Петрова, 55/1",GPON
Одеса,"30,7157253","46,3855413","вулиця Ільфа та Петрова, 55/2",GPON
Одеса,"30,7156226","46,3861293","вулиця Ільфа та Петрова, 57",GPON
Одеса,"30,7167135","46,3864538","вулиця Ільфа та Петрова, 57/1",GPON
Одеса,"30,7170929","46,3863211","вулиця Ільфа та Петрова, 57/2",GPON
Одеса,"30,7169079","46,3857891","вулиця Ільфа та Петрова, 57/3",GPON
Одеса,"30,7163231","46,3859418","вулиця Ільфа та Петрова, 57/4",GPON
Одеса,"30,7162517","46,3844841","вулиця Ільфа та Петрова, 61",GPON
Одеса,"30,7158517","46,3847949","вулиця Ільфа та Петрова, 63",GPON
Одеса,"30,7151501","46,3845118","вулиця Ільфа та Петрова, 63/1",GPON
Одеса,"30,7128643","46,4014041","вулиця Ільфа та Петрова, 8/1",GPON
Одеса,"30,7181077","46,4024097","вулиця Ільфа та Петрова, 9",GPON
Одеса,"30,720143","46,4161546","вулиця Інглезі, 1",GPON
Одеса,"30,7191362","46,4166487","вулиця Інглезі, 3",GPON
Одеса,"30,7168432","46,4173911","вулиця Інглезі, 3/1",GPON
Одеса,"30,7179458","46,4164135","вулиця Інглезі, 3А",GPON
Одеса,"30,7028546","46,440409","вулиця Іцхака Рабіна, 2",GPON
Одеса,"30,7046613","46,4439248","вулиця Іцхака Рабіна, 4",GPON
Одеса,"30,713778","46,4844867","вулиця Композитора Ніщинського, 22",GPON
Одеса,"30,7115916","46,4840594","вулиця Композитора Ніщинського, 38",GPON
Одеса,"30,7214806","46,4356071","вулиця Космонавтів, 10",GPON
Одеса,"30,7222118","46,4364857","вулиця Космонавтів, 8",GPON
Одеса,"30,7187668","46,404201","вулиця Костанді, 162/1",GPON
Одеса,"30,7187923","46,4041335","вулиця Костанді, 162/2",GPON
Одеса,"30,7186875","46,4040738","вулиця Костанді, 162/3",GPON
Одеса,"30,7185454","46,404059","вулиця Костанді, 162/4",GPON
Одеса,"30,7184233","46,4040544","вулиця Костанді, 162/5",GPON
Одеса,"30,7183884","46,4041173","вулиця Костанді, 162/6",GPON
Одеса,"30,718578","46,4033635","вулиця Костанді, 199",GPON
Одеса,"30,7188893","46,4029449","вулиця Костанді, 199А",GPON
Одеса,"30,7177354","46,403397","вулиця Костанді, 201",GPON
Одеса,"30,7181001","46,4027348","вулиця Костанді, 201А",GPON
Одеса,"30,7247114","46,440524","вулиця Кропивницького, 18/22",GPON
Одеса,"30,7246406","46,4399729","вулиця Кропивницького, 24/26",GPON
Одеса,"30,718742","46,4057393","вулиця Левітана, 101",GPON
Одеса,"30,7143654","46,4058336","вулиця Левітана, 108",GPON
Одеса,"30,7136907","46,4054864","вулиця Левітана, 110",GPON
Одеса,"30,7132203","46,4054987","вулиця Левітана, 114 ",GPON
Одеса,"30,7109079","46,4044828","вулиця Левітана, 121",GPON
Одеса,"30,7225122","46,4072668","вулиця Левітана, 62/1",GPON
Одеса,"30,7285373","46,4068337","вулиця Левітана, 67",GPON
Одеса,"30,7274309","46,4070435","вулиця Левітана, 69",GPON
Одеса,"30,7263531","46,40674","вулиця Левітана, 71",GPON
Одеса,"30,7266701","46,4055029","вулиця Левітана, 73",GPON
Одеса,"30,72669","46,4060419","вулиця Левітана, 75",GPON
Одеса,"30,7272312","46,4063474","вулиця Левітана, 77",GPON
Одеса,"30,7768034","46,5766068","вулиця Марсельська, 16",GPON
Одеса,"30,7759944","46,5757773","вулиця Марсельська, 18",GPON
Одеса,"30,7870119","46,5716919","вулиця Марсельська, 23",GPON
Одеса,"30,7879986","46,5718132","вулиця Марсельська, 25",GPON
Одеса,"30,7895541","46,5721302","вулиця Марсельська, 26",GPON
Одеса,"30,7886931","46,5716896","вулиця Марсельська, 27",GPON
Одеса,"30,7907169","46,5718287","вулиця Марсельська, 28",GPON
Одеса,"30,7890102","46,5710146","вулиця Марсельська, 29",GPON
Одеса,"30,7903656","46,5725057","вулиця Марсельська, 30",GPON
Одеса,"30,7893088","46,5706843","вулиця Марсельська, 31",GPON
Одеса,"30,7952986","46,5706783","вулиця Марсельська, 32",GPON
